week,state,state_name,disease,cases,incidence_per_capita
197624,IL,ILLINOIS,MEASLES,9,0.08
197624,IN,INDIANA,MEASLES,71,1.31
197624,KS,KANSAS,MEASLES,8,0.34
197624,KY,KENTUCKY,MEASLES,29,0.81
197624,LA,LOUISIANA,MEASLES,13,0.32
197624,MA,MASSACHUSETTS,MEASLES,0,0
197624,MD,MARYLAND,MEASLES,6,0.14
197624,ME,MAINE,MEASLES,0,0
197624,MI,MICHIGAN,MEASLES,280,3.05
197624,MN,MINNESOTA,MEASLES,22,0.55
197624,MO,MISSOURI,MEASLES,0,0
197624,MS,MISSISSIPPI,MEASLES,0,0
197624,MT,MONTANA,MEASLES,5,0.65
197624,ND,NORTH DAKOTA,MEASLES,0,0
197624,NE,NEBRASKA,MEASLES,14,0.9
197624,NH,NEW HAMPSHIRE,MEASLES,0,0
197624,NJ,NEW JERSEY,MEASLES,16,0.22
197624,NM,NEW MEXICO,MEASLES,0,0
197624,NV,NEVADA,MEASLES,1,0.15
197624,NY,NEW YORK,MEASLES,130,0.73
197624,OH,OHIO,MEASLES,37,0.34
197624,OK,OKLAHOMA,MEASLES,4,0.14
197624,OR,OREGON,MEASLES,14,0.57
197624,PA,PENNSYLVANIA,MEASLES,113,0.95
197624,RI,RHODE ISLAND,MEASLES,0,0
197624,SC,SOUTH CAROLINA,MEASLES,1,0.03
197624,SD,SOUTH DAKOTA,MEASLES,0,0
197624,TN,TENNESSEE,MEASLES,0,0
197624,TX,TEXAS,MEASLES,2,0.02
197624,UT,UTAH,MEASLES,39,2.96
197624,VA,VIRGINIA,MEASLES,44,0.85
197624,WA,WASHINGTON,MEASLES,57,1.51
197624,WI,WISCONSIN,MEASLES,98,2.12
197624,WV,WEST VIRGINIA,MEASLES,7,0.37
197624,WY,WYOMING,MEASLES,0,0
197625,AZ,ARIZONA,MEASLES,3,0.12
197625,CA,CALIFORNIA,MEASLES,60,0.27
197625,CO,COLORADO,MEASLES,17,0.63
197625,CT,CONNECTICUT,MEASLES,24,0.78
197625,DC,DISTRICT OF COLUMBIA,MEASLES,2,0.3
197625,DE,DELAWARE,MEASLES,2,0.34
197625,FL,FLORIDA,MEASLES,0,0
197625,HI,HAWAII,MEASLES,0,0
197625,IA,IOWA,MEASLES,5,0.17
197625,ID,IDAHO,MEASLES,4,0.45
197625,IL,ILLINOIS,MEASLES,165,1.45
197625,IN,INDIANA,MEASLES,164,3.02
197625,KS,KANSAS,MEASLES,6,0.26
197625,KY,KENTUCKY,MEASLES,17,0.48
197625,LA,LOUISIANA,MEASLES,5,0.12
197625,MA,MASSACHUSETTS,MEASLES,0,0
197625,MD,MARYLAND,MEASLES,0,0
197625,ME,MAINE,MEASLES,0,0
197625,MI,MICHIGAN,MEASLES,182,1.98
197625,MN,MINNESOTA,MEASLES,42,1.05
197625,MO,MISSOURI,MEASLES,2,0.04
197625,MS,MISSISSIPPI,MEASLES,1,0.04
197625,MT,MONTANA,MEASLES,6,0.78
197625,ND,NORTH DAKOTA,MEASLES,2,0.31
197625,NE,NEBRASKA,MEASLES,0,0
197625,NH,NEW HAMPSHIRE,MEASLES,0,0
197625,NJ,NEW JERSEY,MEASLES,10,0.14
197625,NM,NEW MEXICO,MEASLES,0,0
197625,NV,NEVADA,MEASLES,0,0
197625,NY,NEW YORK,MEASLES,101,0.57
197625,OH,OHIO,MEASLES,30,0.28
197625,OK,OKLAHOMA,MEASLES,4,0.14
197625,OR,OREGON,MEASLES,0,0
197625,PA,PENNSYLVANIA,MEASLES,54,0.45
197625,RI,RHODE ISLAND,MEASLES,0,0
197625,SC,SOUTH CAROLINA,MEASLES,0,0
197625,SD,SOUTH DAKOTA,MEASLES,0,0
197625,TN,TENNESSEE,MEASLES,14,0.32
197625,TX,TEXAS,MEASLES,4,0.03
197625,UT,UTAH,MEASLES,47,3.56
197625,VA,VIRGINIA,MEASLES,25,0.48
197625,VT,VERMONT,MEASLES,3,0.61
197625,WA,WASHINGTON,MEASLES,60,1.59
197625,WI,WISCONSIN,MEASLES,77,1.66
197625,WV,WEST VIRGINIA,MEASLES,6,0.31
197625,WY,WYOMING,MEASLES,0,0
197626,AZ,ARIZONA,MEASLES,1,0.04
197626,CA,CALIFORNIA,MEASLES,33,0.15
197626,CO,COLORADO,MEASLES,11,0.41
197626,CT,CONNECTICUT,MEASLES,5,0.16
197626,DC,DISTRICT OF COLUMBIA,MEASLES,2,0.3
197626,DE,DELAWARE,MEASLES,2,0.34
197626,FL,FLORIDA,MEASLES,0,0
197626,GA,GEORGIA,MEASLES,1,0.02
197626,HI,HAWAII,MEASLES,0,0
197626,IA,IOWA,MEASLES,1,0.03
197626,ID,IDAHO,MEASLES,1,0.11
197626,IL,ILLINOIS,MEASLES,20,0.18
197626,IN,INDIANA,MEASLES,136,2.51
197626,KS,KANSAS,MEASLES,5,0.22
197626,KY,KENTUCKY,MEASLES,3,0.08
197626,LA,LOUISIANA,MEASLES,1,0.02
197626,MA,MASSACHUSETTS,MEASLES,15,0.26
197626,MD,MARYLAND,MEASLES,0,0
197626,ME,MAINE,MEASLES,3,0.27
197626,MI,MICHIGAN,MEASLES,160,1.74
197626,MN,MINNESOTA,MEASLES,3,0.08
197626,MO,MISSOURI,MEASLES,0,0
197626,MT,MONTANA,MEASLES,2,0.26
197626,ND,NORTH DAKOTA,MEASLES,0,0
197626,NE,NEBRASKA,MEASLES,0,0
197626,NH,NEW HAMPSHIRE,MEASLES,0,0
197626,NJ,NEW JERSEY,MEASLES,5,0.07
197626,NM,NEW MEXICO,MEASLES,1,0.08
197626,NV,NEVADA,MEASLES,0,0
197626,NY,NEW YORK,MEASLES,123,0.69
197626,OH,OHIO,MEASLES,61,0.57
197626,OK,OKLAHOMA,MEASLES,1,0.03
197626,OR,OREGON,MEASLES,1,0.04
197626,PA,PENNSYLVANIA,MEASLES,41,0.34
197626,RI,RHODE ISLAND,MEASLES,0,0
197626,SC,SOUTH CAROLINA,MEASLES,0,0
197626,SD,SOUTH DAKOTA,MEASLES,2,0.29
197626,TN,TENNESSEE,MEASLES,0,0
197626,TX,TEXAS,MEASLES,2,0.02
197626,UT,UTAH,MEASLES,14,1.06
197626,VA,VIRGINIA,MEASLES,28,0.54
197626,VT,VERMONT,MEASLES,16,3.25
197626,WA,WASHINGTON,MEASLES,4,0.11
197626,WI,WISCONSIN,MEASLES,33,0.71
197626,WV,WEST VIRGINIA,MEASLES,1,0.05
197626,WY,WYOMING,MEASLES,0,0
197627,AZ,ARIZONA,MEASLES,0,0
197627,CA,CALIFORNIA,MEASLES,66,0.3
197627,CO,COLORADO,MEASLES,0,0
197627,CT,CONNECTICUT,MEASLES,3,0.1
197627,DC,DISTRICT OF COLUMBIA,MEASLES,0,0
197627,DE,DELAWARE,MEASLES,2,0.34
197627,FL,FLORIDA,MEASLES,0,0
197627,GA,GEORGIA,MEASLES,0,0
197627,HI,HAWAII,MEASLES,1,0.11
197627,IA,IOWA,MEASLES,0,0
197627,ID,IDAHO,MEASLES,0,0
197627,IL,ILLINOIS,MEASLES,9,0.08
197627,IN,INDIANA,MEASLES,57,1.05
197627,KS,KANSAS,MEASLES,2,0.09
197627,KY,KENTUCKY,MEASLES,5,0.14
197627,LA,LOUISIANA,MEASLES,4,0.1
197627,MA,MASSACHUSETTS,MEASLES,0,0
197627,MD,MARYLAND,MEASLES,0,0
197627,ME,MAINE,MEASLES,0,0
197627,MI,MICHIGAN,MEASLES,108,1.18
197627,MN,MINNESOTA,MEASLES,0,0
197627,MO,MISSOURI,MEASLES,2,0.04
197627,MS,MISSISSIPPI,MEASLES,0,0
197627,MT,MONTANA,MEASLES,1,0.13
197627,ND,NORTH DAKOTA,MEASLES,0,0
197627,NE,NEBRASKA,MEASLES,0,0
197627,NH,NEW HAMPSHIRE,MEASLES,1,0.11
197627,NJ,NEW JERSEY,MEASLES,6,0.08
197627,NM,NEW MEXICO,MEASLES,0,0
197627,NV,NEVADA,MEASLES,0,0
197627,NY,NEW YORK,MEASLES,47,0.26
197627,OH,OHIO,MEASLES,5,0.05
197627,OK,OKLAHOMA,MEASLES,2,0.07
197627,OR,OREGON,MEASLES,10,0.41
197627,PA,PENNSYLVANIA,MEASLES,26,0.22
197627,RI,RHODE ISLAND,MEASLES,0,0
197627,SC,SOUTH CAROLINA,MEASLES,0,0
197627,SD,SOUTH DAKOTA,MEASLES,0,0
197627,TN,TENNESSEE,MEASLES,7,0.16
197627,TX,TEXAS,MEASLES,14,0.11
197627,UT,UTAH,MEASLES,2,0.15
197627,VA,VIRGINIA,MEASLES,155,2.98
197627,VT,VERMONT,MEASLES,8,1.63
197627,WA,WASHINGTON,MEASLES,2,0.05
197627,WI,WISCONSIN,MEASLES,43,0.93
197627,WV,WEST VIRGINIA,MEASLES,5,0.26
197627,WY,WYOMING,MEASLES,0,0
197628,AZ,ARIZONA,MEASLES,0,0
197628,CA,CALIFORNIA,MEASLES,45,0.2
197628,CO,COLORADO,MEASLES,1,0.04
197628,CT,CONNECTICUT,MEASLES,2,0.06
197628,DC,DISTRICT OF COLUMBIA,MEASLES,3,0.44
197628,DE,DELAWARE,MEASLES,0,0
197628,FL,FLORIDA,MEASLES,9,0.1
197628,GA,GEORGIA,MEASLES,0,0
197628,HI,HAWAII,MEASLES,0,0
197628,IA,IOWA,MEASLES,0,0
197628,ID,IDAHO,MEASLES,0,0
197628,IL,ILLINOIS,MEASLES,22,0.19
197628,IN,INDIANA,MEASLES,72,1.33
197628,KS,KANSAS,MEASLES,0,0
197628,KY,KENTUCKY,MEASLES,6,0.17
197628,LA,LOUISIANA,MEASLES,0,0
197628,MA,MASSACHUSETTS,MEASLES,0,0
197628,MD,MARYLAND,MEASLES,158,3.79
197628,ME,MAINE,MEASLES,0,0
197628,MI,MICHIGAN,MEASLES,43,0.47
197628,MN,MINNESOTA,MEASLES,0,0
197628,MO,MISSOURI,MEASLES,1,0.02
197628,MS,MISSISSIPPI,MEASLES,0,0
197628,MT,MONTANA,MEASLES,0,0
197628,NC,NORTH CAROLINA,MEASLES,9,0.16
197628,ND,NORTH DAKOTA,MEASLES,0,0
197628,NE,NEBRASKA,MEASLES,1,0.06
197628,NH,NEW HAMPSHIRE,MEASLES,0,0
197628,NJ,NEW JERSEY,MEASLES,2,0.03
197628,NM,NEW MEXICO,MEASLES,0,0
197628,NV,NEVADA,MEASLES,0,0
197628,NY,NEW YORK,MEASLES,62,0.35
197628,OH,OHIO,MEASLES,7,0.06
197628,OK,OKLAHOMA,MEASLES,0,0
197628,OR,OREGON,MEASLES,0,0
197628,PA,PENNSYLVANIA,MEASLES,19,0.16
197628,RI,RHODE ISLAND,MEASLES,0,0
197628,SC,SOUTH CAROLINA,MEASLES,0,0
197628,SD,SOUTH DAKOTA,MEASLES,0,0
197628,TN,TENNESSEE,MEASLES,5,0.11
197628,TX,TEXAS,MEASLES,4,0.03
197628,UT,UTAH,MEASLES,8,0.61
197628,VA,VIRGINIA,MEASLES,18,0.35
197628,VT,VERMONT,MEASLES,1,0.2
197628,WA,WASHINGTON,MEASLES,14,0.37
197628,WI,WISCONSIN,MEASLES,14,0.3
197628,WV,WEST VIRGINIA,MEASLES,2,0.1
197628,WY,WYOMING,MEASLES,0,0
197629,AZ,ARIZONA,MEASLES,0,0
197629,CA,CALIFORNIA,MEASLES,34,0.15
197629,CO,COLORADO,MEASLES,2,0.07
197629,CT,CONNECTICUT,MEASLES,1,0.03
197629,DC,DISTRICT OF COLUMBIA,MEASLES,0,0
197629,DE,DELAWARE,MEASLES,0,0
197629,FL,FLORIDA,MEASLES,0,0
197629,GA,GEORGIA,MEASLES,0,0
197629,HI,HAWAII,MEASLES,0,0
197629,IA,IOWA,MEASLES,1,0.03
197629,ID,IDAHO,MEASLES,0,0
197629,IL,ILLINOIS,MEASLES,10,0.09
197629,IN,INDIANA,MEASLES,55,1.01
197629,KS,KANSAS,MEASLES,0,0
197629,KY,KENTUCKY,MEASLES,14,0.39
197629,LA,LOUISIANA,MEASLES,0,0
197629,MA,MASSACHUSETTS,MEASLES,0,0
197629,MD,MARYLAND,MEASLES,0,0
197629,ME,MAINE,MEASLES,0,0
197629,MI,MICHIGAN,MEASLES,20,0.22
197629,MN,MINNESOTA,MEASLES,0,0
197629,MO,MISSOURI,MEASLES,0,0
197629,MS,MISSISSIPPI,MEASLES,0,0
197629,MT,MONTANA,MEASLES,0,0
197629,NC,NORTH CAROLINA,MEASLES,0,0
197629,ND,NORTH DAKOTA,MEASLES,0,0
197629,NE,NEBRASKA,MEASLES,0,0
197629,NH,NEW HAMPSHIRE,MEASLES,1,0.11
197629,NJ,NEW JERSEY,MEASLES,3,0.04
197629,NM,NEW MEXICO,MEASLES,0,0
197629,NV,NEVADA,MEASLES,0,0
197629,NY,NEW YORK,MEASLES,55,0.31
197629,OH,OHIO,MEASLES,0,0
197629,OK,OKLAHOMA,MEASLES,1,0.03
197629,OR,OREGON,MEASLES,0,0
197629,PA,PENNSYLVANIA,MEASLES,3,0.03
197629,RI,RHODE ISLAND,MEASLES,0,0
197629,SC,SOUTH CAROLINA,MEASLES,0,0
197629,SD,SOUTH DAKOTA,MEASLES,0,0
197629,TN,TENNESSEE,MEASLES,2,0.05
197629,TX,TEXAS,MEASLES,0,0
197629,UT,UTAH,MEASLES,40,3.03
197629,VA,VIRGINIA,MEASLES,23,0.44
197629,VT,VERMONT,MEASLES,2,0.41
197629,WA,WASHINGTON,MEASLES,0,0
197629,WI,WISCONSIN,MEASLES,27,0.58
197629,WV,WEST VIRGINIA,MEASLES,1,0.05
197629,WY,WYOMING,MEASLES,0,0
197630,AZ,ARIZONA,MEASLES,0,0
197630,CA,CALIFORNIA,MEASLES,47,0.21
197630,CO,COLORADO,MEASLES,6,0.22
197630,CT,CONNECTICUT,MEASLES,1,0.03
197630,DC,DISTRICT OF COLUMBIA,MEASLES,0,0
197630,DE,DELAWARE,MEASLES,0,0
197630,FL,FLORIDA,MEASLES,4,0.05
197630,GA,GEORGIA,MEASLES,0,0
197630,HI,HAWAII,MEASLES,0,0
197630,IA,IOWA,MEASLES,0,0
197630,ID,IDAHO,MEASLES,0,0
197630,IL,ILLINOIS,MEASLES,42,0.37
197630,IN,INDIANA,MEASLES,121,2.23
197630,KS,KANSAS,MEASLES,0,0
197630,KY,KENTUCKY,MEASLES,3,0.08
197630,LA,LOUISIANA,MEASLES,1,0.02
197630,MD,MARYLAND,MEASLES,0,0
197630,ME,MAINE,MEASLES,0,0
197630,MI,MICHIGAN,MEASLES,20,0.22
197630,MN,MINNESOTA,MEASLES,0,0
197630,MO,MISSOURI,MEASLES,0,0
197630,MS,MISSISSIPPI,MEASLES,1,0.04
197630,MT,MONTANA,MEASLES,0,0
197630,NC,NORTH CAROLINA,MEASLES,0,0
197630,ND,NORTH DAKOTA,MEASLES,0,0
197630,NE,NEBRASKA,MEASLES,0,0
197630,NH,NEW HAMPSHIRE,MEASLES,0,0
197630,NJ,NEW JERSEY,MEASLES,0,0
197630,NM,NEW MEXICO,MEASLES,0,0
197630,NV,NEVADA,MEASLES,0,0
197630,NY,NEW YORK,MEASLES,21,0.12
197630,OH,OHIO,MEASLES,0,0
197630,OK,OKLAHOMA,MEASLES,1,0.03
197630,OR,OREGON,MEASLES,7,0.29
197630,PA,PENNSYLVANIA,MEASLES,54,0.45
197630,RI,RHODE ISLAND,MEASLES,0,0
197630,SC,SOUTH CAROLINA,MEASLES,0,0
197630,SD,SOUTH DAKOTA,MEASLES,0,0
197630,TN,TENNESSEE,MEASLES,6,0.14
197630,TX,TEXAS,MEASLES,4,0.03
197630,UT,UTAH,MEASLES,2,0.15
197630,VA,VIRGINIA,MEASLES,8,0.15
197630,VT,VERMONT,MEASLES,2,0.41
197630,WA,WASHINGTON,MEASLES,4,0.11
197630,WI,WISCONSIN,MEASLES,27,0.58
197630,WV,WEST VIRGINIA,MEASLES,3,0.16
197630,WY,WYOMING,MEASLES,0,0
197631,AZ,ARIZONA,MEASLES,1,0.04
197631,CA,CALIFORNIA,MEASLES,35,0.16
197631,CO,COLORADO,MEASLES,0,0
197631,CT,CONNECTICUT,MEASLES,0,0
197631,DC,DISTRICT OF COLUMBIA,MEASLES,0,0
197631,DE,DELAWARE,MEASLES,0,0
197631,FL,FLORIDA,MEASLES,0,0
197631,GA,GEORGIA,MEASLES,0,0
197631,HI,HAWAII,MEASLES,0,0
197631,IA,IOWA,MEASLES,1,0.03
197631,ID,IDAHO,MEASLES,0,0
197631,IL,ILLINOIS,MEASLES,11,0.1
197631,IN,INDIANA,MEASLES,13,0.24
197631,KS,KANSAS,MEASLES,0,0
197631,KY,KENTUCKY,MEASLES,3,0.08
197631,LA,LOUISIANA,MEASLES,2,0.05
197631,MA,MASSACHUSETTS,MEASLES,0,0
197631,MD,MARYLAND,MEASLES,0,0
197631,ME,MAINE,MEASLES,0,0
197631,MI,MICHIGAN,MEASLES,19,0.21
197631,MN,MINNESOTA,MEASLES,0,0
197631,MO,MISSOURI,MEASLES,0,0
197631,MS,MISSISSIPPI,MEASLES,0,0
197631,MT,MONTANA,MEASLES,0,0
197631,NC,NORTH CAROLINA,MEASLES,6,0.11
197631,ND,NORTH DAKOTA,MEASLES,0,0
197631,NE,NEBRASKA,MEASLES,0,0
197631,NH,NEW HAMPSHIRE,MEASLES,0,0
197631,NJ,NEW JERSEY,MEASLES,3,0.04
197631,NM,NEW MEXICO,MEASLES,0,0
197631,NV,NEVADA,MEASLES,0,0
197631,NY,NEW YORK,MEASLES,10,0.06
197631,OH,OHIO,MEASLES,0,0
197631,OK,OKLAHOMA,MEASLES,0,0
197631,OR,OREGON,MEASLES,1,0.04
197631,PA,PENNSYLVANIA,MEASLES,8,0.07
197631,RI,RHODE ISLAND,MEASLES,0,0
197631,SC,SOUTH CAROLINA,MEASLES,0,0
197631,SD,SOUTH DAKOTA,MEASLES,0,0
197631,TN,TENNESSEE,MEASLES,6,0.14
197631,TX,TEXAS,MEASLES,0,0
197631,UT,UTAH,MEASLES,8,0.61
197631,VA,VIRGINIA,MEASLES,12,0.23
197631,VT,VERMONT,MEASLES,2,0.41
197631,WA,WASHINGTON,MEASLES,0,0
197631,WI,WISCONSIN,MEASLES,12,0.26
197631,WV,WEST VIRGINIA,MEASLES,0,0
197631,WY,WYOMING,MEASLES,0,0
197632,AK,ALASKA,MEASLES,4,0.99
197632,AZ,ARIZONA,MEASLES,0,0
197632,CA,CALIFORNIA,MEASLES,13,0.06
197632,CO,COLORADO,MEASLES,0,0
197632,CT,CONNECTICUT,MEASLES,1,0.03
197632,DC,DISTRICT OF COLUMBIA,MEASLES,0,0
197632,DE,DELAWARE,MEASLES,0,0
197632,FL,FLORIDA,MEASLES,0,0
197632,GA,GEORGIA,MEASLES,1,0.02
197632,HI,HAWAII,MEASLES,0,0
197632,IA,IOWA,MEASLES,0,0
197632,ID,IDAHO,MEASLES,0,0
197632,IL,ILLINOIS,MEASLES,6,0.05
197632,IN,INDIANA,MEASLES,10,0.18
197632,KS,KANSAS,MEASLES,0,0
197632,KY,KENTUCKY,MEASLES,4,0.11
197632,LA,LOUISIANA,MEASLES,0,0
197632,MA,MASSACHUSETTS,MEASLES,0,0
197632,MD,MARYLAND,MEASLES,0,0
197632,ME,MAINE,MEASLES,0,0
197632,MI,MICHIGAN,MEASLES,76,0.83
197632,MN,MINNESOTA,MEASLES,0,0
197632,MO,MISSOURI,MEASLES,0,0
197632,MS,MISSISSIPPI,MEASLES,0,0
197632,MT,MONTANA,MEASLES,0,0
197632,NC,NORTH CAROLINA,MEASLES,0,0
197632,ND,NORTH DAKOTA,MEASLES,0,0
197632,NE,NEBRASKA,MEASLES,0,0
197632,NH,NEW HAMPSHIRE,MEASLES,0,0
197632,NJ,NEW JERSEY,MEASLES,2,0.03
197632,NM,NEW MEXICO,MEASLES,0,0
197632,NV,NEVADA,MEASLES,0,0
197632,NY,NEW YORK,MEASLES,28,0.16
197632,OH,OHIO,MEASLES,3,0.03
197632,OK,OKLAHOMA,MEASLES,0,0
197632,OR,OREGON,MEASLES,0,0
197632,PA,PENNSYLVANIA,MEASLES,5,0.04
197632,RI,RHODE ISLAND,MEASLES,0,0
197632,SC,SOUTH CAROLINA,MEASLES,0,0
197632,SD,SOUTH DAKOTA,MEASLES,0,0
197632,TN,TENNESSEE,MEASLES,1,0.02
197632,TX,TEXAS,MEASLES,10,0.08
197632,UT,UTAH,MEASLES,0,0
197632,VA,VIRGINIA,MEASLES,5,0.1
197632,VT,VERMONT,MEASLES,0,0
197632,WA,WASHINGTON,MEASLES,1,0.03
197632,WI,WISCONSIN,MEASLES,9,0.19
197632,WV,WEST VIRGINIA,MEASLES,0,0
197632,WY,WYOMING,MEASLES,0,0
197633,AK,ALASKA,MEASLES,0,0
197633,AZ,ARIZONA,MEASLES,0,0
197633,CA,CALIFORNIA,MEASLES,31,0.14
197633,CO,COLORADO,MEASLES,0,0
197633,CT,CONNECTICUT,MEASLES,0,0
197633,DC,DISTRICT OF COLUMBIA,MEASLES,0,0
197633,DE,DELAWARE,MEASLES,0,0
197633,FL,FLORIDA,MEASLES,0,0
197633,GA,GEORGIA,MEASLES,0,0
197633,HI,HAWAII,MEASLES,0,0
197633,IA,IOWA,MEASLES,0,0
197633,ID,IDAHO,MEASLES,0,0
197633,IL,ILLINOIS,MEASLES,6,0.05
197633,IN,INDIANA,MEASLES,9,0.17
197633,KS,KANSAS,MEASLES,2,0.09
197633,KY,KENTUCKY,MEASLES,5,0.14
197633,LA,LOUISIANA,MEASLES,7,0.17
197633,MA,MASSACHUSETTS,MEASLES,0,0
197633,MD,MARYLAND,MEASLES,0,0
197633,ME,MAINE,MEASLES,1,0.09
197633,MI,MICHIGAN,MEASLES,17,0.19
197633,MN,MINNESOTA,MEASLES,2,0.05
197633,MO,MISSOURI,MEASLES,0,0
197633,MS,MISSISSIPPI,MEASLES,0,0
197633,MT,MONTANA,MEASLES,1,0.13
197633,NC,NORTH CAROLINA,MEASLES,0,0
197633,ND,NORTH DAKOTA,MEASLES,0,0
197633,NE,NEBRASKA,MEASLES,0,0
197633,NH,NEW HAMPSHIRE,MEASLES,0,0
197633,NJ,NEW JERSEY,MEASLES,0,0
197633,NM,NEW MEXICO,MEASLES,0,0
197633,NV,NEVADA,MEASLES,0,0
197633,NY,NEW YORK,MEASLES,22,0.12
197633,OH,OHIO,MEASLES,1,0.01
197633,OK,OKLAHOMA,MEASLES,0,0
197633,OR,OREGON,MEASLES,1,0.04
197633,PA,PENNSYLVANIA,MEASLES,13,0.11
197633,RI,RHODE ISLAND,MEASLES,0,0
197633,SC,SOUTH CAROLINA,MEASLES,0,0
197633,SD,SOUTH DAKOTA,MEASLES,0,0
197633,TN,TENNESSEE,MEASLES,0,0
197633,TX,TEXAS,MEASLES,1,0.01
197633,UT,UTAH,MEASLES,1,0.08
197633,VA,VIRGINIA,MEASLES,7,0.13
197633,VT,VERMONT,MEASLES,2,0.41
197633,WA,WASHINGTON,MEASLES,2,0.05
197633,WI,WISCONSIN,MEASLES,10,0.22
197633,WV,WEST VIRGINIA,MEASLES,0,0
197633,WY,WYOMING,MEASLES,0,0
197634,AK,ALASKA,MEASLES,0,0
197634,AZ,ARIZONA,MEASLES,0,0
197634,CA,CALIFORNIA,MEASLES,14,0.06
197634,CO,COLORADO,MEASLES,0,0
197634,CT,CONNECTICUT,MEASLES,4,0.13
197634,DC,DISTRICT OF COLUMBIA,MEASLES,0,0
197634,DE,DELAWARE,MEASLES,0,0
197634,FL,FLORIDA,MEASLES,0,0
197634,GA,GEORGIA,MEASLES,0,0
197634,HI,HAWAII,MEASLES,0,0
197634,IA,IOWA,MEASLES,0,0
197634,ID,IDAHO,MEASLES,0,0
197634,IL,ILLINOIS,MEASLES,2,0.02
197634,IN,INDIANA,MEASLES,4,0.07
197634,KY,KENTUCKY,MEASLES,0,0
197634,LA,LOUISIANA,MEASLES,0,0
197634,MA,MASSACHUSETTS,MEASLES,0,0
197634,MD,MARYLAND,MEASLES,0,0
197634,ME,MAINE,MEASLES,0,0
197634,MI,MICHIGAN,MEASLES,3,0.03
197634,MN,MINNESOTA,MEASLES,23,0.58
197634,MO,MISSOURI,MEASLES,0,0
197634,MS,MISSISSIPPI,MEASLES,0,0
197634,MT,MONTANA,MEASLES,1,0.13
197634,NC,NORTH CAROLINA,MEASLES,0,0
197634,ND,NORTH DAKOTA,MEASLES,0,0
197634,NE,NEBRASKA,MEASLES,0,0
197634,NJ,NEW JERSEY,MEASLES,0,0
197634,NM,NEW MEXICO,MEASLES,0,0
197634,NV,NEVADA,MEASLES,0,0
197634,NY,NEW YORK,MEASLES,5,0.03
197634,OH,OHIO,MEASLES,3,0.03
197634,OK,OKLAHOMA,MEASLES,2,0.07
197634,OR,OREGON,MEASLES,4,0.16
197634,PA,PENNSYLVANIA,MEASLES,1,0.01
197634,RI,RHODE ISLAND,MEASLES,0,0
197634,SC,SOUTH CAROLINA,MEASLES,0,0
197634,SD,SOUTH DAKOTA,MEASLES,0,0
197634,TN,TENNESSEE,MEASLES,7,0.16
197634,TX,TEXAS,MEASLES,1,0.01
197634,UT,UTAH,MEASLES,1,0.08
197634,VA,VIRGINIA,MEASLES,5,0.1
197634,VT,VERMONT,MEASLES,0,0
197634,WA,WASHINGTON,MEASLES,0,0
197634,WI,WISCONSIN,MEASLES,4,0.09
197634,WV,WEST VIRGINIA,MEASLES,2,0.1
197634,WY,WYOMING,MEASLES,0,0
197635,AK,ALASKA,MEASLES,0,0
197635,AZ,ARIZONA,MEASLES,0,0
197635,CA,CALIFORNIA,MEASLES,19,0.09
197635,CO,COLORADO,MEASLES,0,0
197635,CT,CONNECTICUT,MEASLES,0,0
197635,DC,DISTRICT OF COLUMBIA,MEASLES,0,0
197635,DE,DELAWARE,MEASLES,0,0
197635,FL,FLORIDA,MEASLES,0,0
197635,GA,GEORGIA,MEASLES,0,0
197635,HI,HAWAII,MEASLES,0,0
197635,IA,IOWA,MEASLES,0,0
197635,ID,IDAHO,MEASLES,0,0
197635,IL,ILLINOIS,MEASLES,38,0.33
197635,IN,INDIANA,MEASLES,1,0.02
197635,KS,KANSAS,MEASLES,2,0.09
197635,KY,KENTUCKY,MEASLES,1,0.03
197635,LA,LOUISIANA,MEASLES,0,0
197635,MA,MASSACHUSETTS,MEASLES,0,0
197635,MD,MARYLAND,MEASLES,0,0
197635,ME,MAINE,MEASLES,0,0
197635,MI,MICHIGAN,MEASLES,5,0.05
197635,MN,MINNESOTA,MEASLES,1,0.03
197635,MO,MISSOURI,MEASLES,1,0.02
197635,MS,MISSISSIPPI,MEASLES,0,0
197635,MT,MONTANA,MEASLES,0,0
197635,NC,NORTH CAROLINA,MEASLES,1,0.02
197635,ND,NORTH DAKOTA,MEASLES,0,0
197635,NE,NEBRASKA,MEASLES,0,0
197635,NH,NEW HAMPSHIRE,MEASLES,0,0
197635,NJ,NEW JERSEY,MEASLES,4,0.05
197635,NM,NEW MEXICO,MEASLES,0,0
197635,NV,NEVADA,MEASLES,0,0
197635,NY,NEW YORK,MEASLES,7,0.04
197635,OH,OHIO,MEASLES,3,0.03
197635,OK,OKLAHOMA,MEASLES,0,0
197635,OR,OREGON,MEASLES,3,0.12
197635,PA,PENNSYLVANIA,MEASLES,6,0.05
197635,RI,RHODE ISLAND,MEASLES,0,0
197635,SC,SOUTH CAROLINA,MEASLES,0,0
197635,SD,SOUTH DAKOTA,MEASLES,0,0
197635,TN,TENNESSEE,MEASLES,4,0.09
197635,TX,TEXAS,MEASLES,2,0.02
197635,UT,UTAH,MEASLES,1,0.08
197635,VA,VIRGINIA,MEASLES,3,0.06
197635,VT,VERMONT,MEASLES,5,1.02
197635,WA,WASHINGTON,MEASLES,1,0.03
197635,WI,WISCONSIN,MEASLES,6,0.13
